4.693938256245790142e-02,4.589784402775540229e-02,4.899405971375100227e-02,4.781737471006310136e-02,1.440021224011057976e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.710238361505460214e-02,4.800092624765389671e-02,4.964539437835419761e-02,4.867832672554679718e-02,6.478443200171279948e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.805699494520870169e-02,4.566674054795889781e-02,4.952477139469189937e-02,4.798025560459399930e-02,7.486583725465549566e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.794057069731000320e-02,4.709961033400179853e-02,4.991075021882469820e-02,4.951600496961589687e-02,5.980423642431260262e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.868563969786179890e-02,4.652184281847780017e-02,5.094804530307740081e-02,4.856197562115929789e-02,4.563627816486769823e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.859252161615820048e-02,4.622141005794890012e-02,4.556858046974750220e-02,4.388495946990760010e-02,9.127721071812550102e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.456448067440080263e-02,4.266236004647350200e-02,4.419356311662030190e-02,4.479244127553470151e-02,8.485880912818649646e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.964026879186209801e-02,4.742315873213000244e-02,4.624402500749649758e-02,4.483897106567810015e-02,1.710673908895000983e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.388925911704980032e-02,4.344811540419470097e-02,4.573744160418480309e-02,4.637472043069999772e-02,5.506606904319730211e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.596148282995470014e-02,4.328634120513059902e-02,4.621991513435069754e-02,4.504839950303839852e-02,5.040237187632359839e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.472746396315129686e-02,4.263924440887419814e-02,4.498963063803169959e-02,4.586280397569270084e-02,5.961806088870889864e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.528626127260369783e-02,4.310145136846729730e-02,4.641288614193379847e-02,4.428052482052739769e-02,5.716519820712950145e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.356329253954870084e-02,4.317079828126500068e-02,4.537559105768110279e-02,4.637472043069999772e-02,6.724660346007230172e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.551910976840110173e-02,4.310145136846729730e-02,4.708834908416620335e-02,4.602568487022359878e-02,8.134940028205589480e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.556566880925289748e-02,4.360988960325880293e-02,4.793265475635249961e-02,4.653760132523090259e-02,5.730017547044229803e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.521641382940289750e-02,4.305523772533410148e-02,4.687123139447069847e-02,4.563011951960380119e-02,4.184295162694139786e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.477404076784929909e-02,4.578230110388979701e-02,4.752256605907390075e-02,4.898081474319389977e-02,6.532899544335370179e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.761460411980889679e-02,4.555119762409320233e-02,5.005548307563280341e-02,4.856197562115929789e-02,8.328562585233480198e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.828982567716000318e-02,4.622141005794890012e-02,5.034496719373240253e-02,4.919024318055419814e-02,5.722105086781070077e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.791730005880719817e-02,4.730759817619910323e-02,5.000724492485789791e-02,4.986504053009230275e-02,3.420510027879779952e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.915131892561060145e-02,4.712272597160099830e-02,5.106864988225630342e-02,4.984176675867760253e-02,7.093287906502640516e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.856923321380920283e-02,4.783915204858980169e-02,5.092391702544819820e-02,4.856197562115929789e-02,7.524284271425310533e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.828982567716000318e-02,4.659117209921020270e-02,5.015197778166600312e-02,4.779411869133440294e-02,9.296675370372950442e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.842953832740769932e-02,4.677606193587360156e-02,5.024847248769920283e-02,4.895755872446520135e-02,7.421422288004239642e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.887191138896129772e-02,4.800092624765389671e-02,5.159936156319729766e-02,5.016752854773939840e-02,4.825669882849040193e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.975669303976080343e-02,4.857869376317790200e-02,5.254016194141670343e-02,5.161020057978849690e-02,7.768174223066209860e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.117698359766380267e-02,5.373238775976030279e-02,5.379457471536500113e-02,5.575204425730430347e-02,1.621030388501797925e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.425039544542079734e-02,5.310838896903780082e-02,5.557968076577070315e-02,5.533320513526970158e-02,7.357191728220950633e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.499546444597269712e-02,5.655187842458229974e-02,5.808848790918390292e-02,5.863737056871649866e-02,6.783771078561419421e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.778946875708049907e-02,5.611278710258849750e-02,5.951174341308600180e-02,5.800912076200769735e-02,4.791227408762350343e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.816201213927949670e-02,5.639010422551819779e-02,5.907752643817829746e-02,5.821853144668200086e-02,7.638782225821609539e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.792916364348200259e-02,5.666743898051319894e-02,5.999421694325200033e-02,5.905620969075100340e-02,6.192198314180519941e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.797574044817999789e-02,5.627456130165259945e-02,6.038017736290139659e-02,5.938197147981270213e-02,3.136592336084070148e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.732380729317790302e-02,5.530391610726800161e-02,5.823322076599200120e-02,5.672932962448949679e-02,5.929690808979239808e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.632261915832580124e-02,5.516523991373790264e-02,5.912578299343650146e-02,5.766008520153129840e-02,4.484037775016169736e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.595007577612679667e-02,5.551190394946529938e-02,5.825734904362109973e-02,5.684568072887689894e-02,5.531740601626240067e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.317934210352179975e-02,5.192973830039070149e-02,5.512133551323390029e-02,5.430937222525510089e-02,5.820312681812039868e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.287666392836969792e-02,5.130575714173359753e-02,5.391517929454400088e-02,5.230825394805529993e-02,9.155647402153120618e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.348203804251999705e-02,5.137508642246600005e-02,5.586916488387030227e-02,5.358804508557359764e-02,3.753764236610480226e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.355188548572079738e-02,5.264618200944479881e-02,5.618275887511570144e-02,5.423956866369700203e-02,1.047609738842266991e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.487904019807390149e-02,5.329327880570119969e-02,5.685820341286480090e-02,5.442572332964260018e-02,5.344168749505470023e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.390114046557079736e-02,5.234573161685059789e-02,5.589327475701610232e-02,5.477475889011910321e-02,6.684632605852419696e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.422710704307189683e-02,5.276172493331039715e-02,5.603802601830760316e-02,5.549608602980059952e-02,5.120758106780969737e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.527485421877580130e-02,5.539634339353440018e-02,5.714768753096440002e-02,5.828833500824009972e-02,4.616687844133839785e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.848797871678060312e-02,5.650566478144909699e-02,6.088676076621320210e-02,5.812545411370920179e-02,5.231532550465199660e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.760319706598100026e-02,5.509591063300550012e-02,5.890866530374099658e-02,5.658972250137329907e-02,4.122857235944910048e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.583366929207429774e-02,5.491102079634210126e-02,5.893279358137019919e-02,5.789276965762019805e-02,4.817291983746870010e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.832499542802999787e-02,5.712964594010629810e-02,6.148983887555820038e-02,5.975428081170389844e-02,8.420254036518330654e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.941930164458569807e-02,6.020337335438939730e-02,6.257539051506909311e-02,6.340748180562709446e-02,1.000972767173528982e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.323778249289460640e-02,6.050382374698359822e-02,6.474647538960770499e-02,6.222076800108160277e-02,7.285514147013509578e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.244615445149100108e-02,5.971805075719709838e-02,6.515656408688630385e-02,6.294209514076309908e-02,3.375362460495869715e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.163123800773839811e-02,6.126646346710559743e-02,6.498770295244900297e-02,6.289556535061979758e-02,5.229670795109159914e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.319122345204289393e-02,6.175178606429790329e-02,6.619385917113899953e-02,6.370996982327410685e-02,4.632978203499159980e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.260913774024150225e-02,6.117401854877389800e-02,6.450522942228299750e-02,6.238364889561250071e-02,5.732344741239270292e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.272556198814030481e-02,6.048070810938439845e-02,6.515656408688630385e-02,6.298864268359259666e-02,4.984384526951229910e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.050221857115969437e-02,7.226716189965999571e-02,7.343079648327870135e-02,7.522803680288039918e-02,3.041828988461769967e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.581083742057219410e-02,7.337648328757470639e-02,7.767647152632259355e-02,7.439035855881130643e-02,1.110676701528034993e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.394817380111580463e-02,7.749018517697479902e-02,7.774883795472670167e-02,8.083580853117400267e-02,1.688565564042056877e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.911709776412680084e-02,8.030969347386210377e-02,8.194625644251239682e-02,8.369787882385749944e-02,1.210513332495543048e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.335468103548650254e-02,8.232031314336370198e-02,8.510637984604539630e-02,8.548956866369700203e-02,9.097932986115959964e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.330810423078849336e-02,8.151144214804320609e-02,8.515463640130359335e-02,8.467516419104270664e-02,8.476572136038459937e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.486808967509300305e-02,8.437716408806379687e-02,8.841125451086979947e-02,8.788625229151669771e-02,7.390703324629620263e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.843046915294780486e-02,9.033972907996659640e-02,9.275342425994699547e-02,9.388960712311610057e-02,1.129340798972311016e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.247293256142315981e-01,1.375317755162674960e-01,1.286727549801749138e-01,1.244415360021633027e-01,7.486397549929950657e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.240541040568804987e-01,1.223711615511798023e-01,1.284797655681085005e-01,1.257911307012395952e-01,2.564195651870365134e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.242170873456309999e-01,1.356829300458300136e-01,1.289139825430161979e-01,1.293279983434612868e-01,2.253654858483321033e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.295257061950436106e-01,1.280332761504884009e-01,1.278525591811343898e-01,1.239528933185705950e-01,1.665945236466201962e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.239609682113308048e-01,1.208689624844044991e-01,1.257297308618540999e-01,1.227429234952965020e-01,1.415864948266473133e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.221448636327260029e-01,1.197827567340890020e-01,1.234621512812824062e-01,1.196714425179386948e-01,1.802877342902755864e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.187687736098168995e-01,1.195054396111592948e-01,1.215805505248434004e-01,1.220448523743435931e-01,1.074139752665801001e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.206081665907706019e-01,1.188352271773037011e-01,1.246683074999723057e-01,1.204625732191783039e-01,6.724660346007230172e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.190481633826200036e-01,1.166859313142720039e-01,1.184927935497143980e-01,1.169489971010573004e-01,1.052636478303567991e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.150434108432114994e-01,1.158077134061537977e-01,1.185651599781185062e-01,1.145988432633811005e-01,7.177066897524329858e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.165568372466641994e-01,1.164779258400094053e-01,1.206397501466238975e-01,1.161113188569883048e-01,8.826116704134490121e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.161377348236134061e-01,1.189045564580361036e-01,1.207121165750278946e-01,1.207185314466820009e-01,6.553378853251780323e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.214230830345230938e-01,1.183961182232445980e-01,1.219906392221219993e-01,1.189500976255710996e-01,6.552913414412779580e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.184195186299668995e-01,1.155997255639565069e-01,1.189993769530262036e-01,1.172049375758749956e-01,5.780750380496250257e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.162541590715120976e-01,1.178645819829191033e-01,1.198436826252124998e-01,1.210442932357436996e-01,6.711628058514970685e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.203054706517723976e-01,1.182574596617796958e-01,1.209774724154984021e-01,1.172514851187043960e-01,5.243633960279440315e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.155090900709603019e-01,1.154148357272932052e-01,1.202537713224911958e-01,1.161578486471317034e-01,9.936653774010820173e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.143216302450087013e-01,1.165472727528071017e-01,1.195783267847421033e-01,1.194852878519930967e-01,7.540574630790640442e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.186989261666161061e-01,1.165934863959403045e-01,1.228832014495665065e-01,1.199274007454424057e-01,6.202903407477740327e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.210272690138213952e-01,1.178414663453199035e-01,1.220871339281550949e-01,1.175074433462079959e-01,5.345099627183490243e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.172786356087131970e-01,1.173330281105283979e-01,1.226419738867251946e-01,1.184149251518351043e-01,1.109280385011006953e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.155556491118120976e-01,1.126415587056043000e-01,1.180585765748067006e-01,1.142265339314900013e-01,5.315311541486889696e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.138093919764082002e-01,1.114629080369571035e-01,1.166353026664213033e-01,1.131561712313318979e-01,4.514756738390789809e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.120165758001523959e-01,1.092673985307923007e-01,1.138852679601669027e-01,1.104104520430359004e-01,5.460528459257810163e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.091759946843466056e-01,1.066558780761021064e-01,1.117624396408865017e-01,1.095029702374086950e-01,6.871273580295179928e-02,0.000000000000000000e+00,0.000000000000000000e+00
